,doge_PriceUSD,doge_AdrActCnt,doge_BlkCnt,doge_BlkSizeByte,doge_BlkSizeMeanByte,doge_DiffMean,doge_FeeMeanNtv,doge_FeeMedNtv,doge_FeeTotNtv,doge_TxCnt,doge_TxTfr,doge_TxTfrValMeanNtv,doge_TxTfrValMedNtv,doge_TxTfrValNtv
2015-05-02,9.864444586776545e-05,46966.0,1360.0,12194088.0,8966.24117647059,13876.9665357906,1.35871881481598,1.0,20378.06478461,14998.0,66180.0,200260.130718484,107.33,13253215450.949257
2015-05-03,9.165327876708655e-05,48236.0,1373.0,14316763.0,10427.3583394028,14162.5023897467,1.53172557777792,1.0,23326.64882398,15229.0,70716.0,293870.02924927,100.32065463,20781312988.3914
2015-05-04,8.394421864215918e-05,42455.0,1368.0,13121979.0,9592.0899122807,14720.6340205209,1.48145678059173,1.0,24184.78194316,16325.0,49698.0,457553.746632346,30.0,22739506100.13435
2015-05-05,8.936296374753783e-05,34451.0,1373.0,10575971.0,7702.81937363438,14277.0137279259,1.3505528883383,1.0,19489.82873161,14431.0,52138.0,368760.895104308,37.372455895,19226455548.948418
2015-05-06,8.727976837866736e-05,32979.0,1381.0,10853542.0,7859.19044170891,15292.7004874362,1.3280455045266,1.0,20296.51944568,15283.0,48965.0,289332.90750415,22.0,14167185815.940704
2015-05-07,8.08648905800676e-05,37717.0,1383.0,12438629.0,8993.94721619667,15393.2936052797,1.29436986402284,1.0,23121.32888104,17863.0,55389.0,248331.579508108,30.0,13754837857.374598
2015-05-08,8.843402321369952e-05,30835.0,1378.0,10541259.0,7649.67997097242,15878.9179583834,1.35357270997647,1.0,17255.34490678,12748.0,48127.0,274855.823318806,31.8,13227986208.864195
2015-05-09,9.186006005582065e-05,47119.0,1367.0,11740276.0,8588.35113386979,14844.3664302419,1.28834630644479,1.0,20536.24012473,15940.0,66704.0,215647.734981235,113.08,14384566514.188322
2015-05-10,9.063886482934225e-05,49551.0,1392.0,14105216.0,10133.0574712644,15870.8130304562,1.30391889353132,1.0,24872.25289411,19075.0,77336.0,200184.893758794,80.65,15481498943.730104
2015-05-11,9.138894223299547e-05,43079.0,1374.0,15896271.0,11569.3384279476,14957.2024951582,1.3364092178317,1.0,26823.0694111,20071.0,59774.0,354892.834128874,30.339189545,21213364267.21929
2015-05-12,0.00011089623260952371,47795.0,1371.0,18335782.0,13374.0204230489,15697.8394370095,1.69599704581802,1.0,47437.03737153,27970.0,71597.0,250048.608100759,32.35,17902730194.19001
2015-05-13,0.00010889546559812138,35506.0,1384.0,12962782.0,9366.17196531792,15917.4420353529,1.26532419820458,1.0,23193.39255309,18330.0,57535.0,303240.317745428,32.5,17446931681.4832
2015-05-14,0.00011422627310393877,39324.0,1364.0,13373735.0,9804.79105571848,16148.7361449384,1.24153721645728,1.0,24033.67743618,19358.0,57584.0,219274.497691627,30.0,12626702675.074636
2015-05-15,0.0001169275420062154,32016.0,1373.0,11498168.0,8374.48506919155,15231.6832148346,1.33998302110487,1.0,19574.4719723,14608.0,49855.0,204468.375213364,25.04,10193770846.262257
2015-05-16,0.00011805036604602121,48538.0,1373.0,13093220.0,9536.21267297888,15829.6022783612,1.35873565596207,1.0,22639.25349964,16662.0,69321.0,214535.628535787,106.94,14871824305.729317
2015-05-17,0.00011482809968626805,51275.0,1376.0,13409123.0,9745.00218023256,15846.5873768318,1.31069447847731,1.0,24032.89395736,18336.0,70083.0,192804.682792652,104.0,13512330584.157398
2015-05-18,0.00011358728058423766,35569.0,1374.0,12435474.0,9050.56331877729,16303.8071734859,1.3064857851372,1.0,22425.82850188,17165.0,57111.0,143558.314380936,38.86999995,8198758892.609651
2015-05-19,0.00011708021487310712,37035.0,1376.0,12081262.0,8779.98691860465,15888.4628004619,1.24899403508817,1.0,23587.25235264,18885.0,59714.0,160317.386288283,32.5,9573192404.818533
2015-05-20,0.00013489168648783272,42731.0,1376.0,13384696.0,9727.25,16029.6572725014,1.36528510306591,1.0,26598.48437793,19482.0,63755.0,177358.194848965,26.47537886,11307471712.595768
2015-05-21,0.00013047993887051692,30085.0,1377.0,11406296.0,8283.43936092956,14978.9788260193,1.49439050393973,1.0,17554.60524978,11747.0,47783.0,264138.662353812,20.889520025,12621337703.252201
2015-05-22,0.0001270959164943664,28414.0,1375.0,10061009.0,7317.09745454545,15133.6648176299,1.38918651040162,1.0,16118.73108019,11603.0,42746.0,351264.158005384,15.0,15015137698.09814
2015-05-23,0.00013536524108606482,86398.0,1374.0,13747005.0,10005.0982532751,15185.3121615608,1.57416969225572,1.0,19267.83703321,12240.0,101212.0,158399.544238613,4.8,16031934671.478518
2015-05-24,0.00013784888519095627,96177.0,1384.0,15134882.0,10935.6083815029,15088.1271133464,1.65523635841376,1.0,21266.4767329,12848.0,122583.0,396387.083972907,6.37503,48590317914.65085
2015-05-25,0.0001393962865734823,32114.0,1380.0,11442053.0,8291.34275362319,15399.2948656449,1.4053022493761,1.0,18379.94811959,13079.0,46398.0,367227.860996279,30.0,17038638294.505339
2015-05-26,0.00015373934291336132,31807.0,1379.0,11564637.0,8386.24873096447,14947.1727360243,1.61888948103762,1.0,17598.94754836,10871.0,46086.0,389709.241065886,30.0,17960140083.762436
2015-05-27,0.00018201810347530506,34745.0,1379.0,12921779.0,9370.39811457578,15213.0615920554,1.64676678769879,1.0,19736.49995057,11985.0,46892.0,475182.085670382,18.4029397,22282238361.255554
2015-05-28,0.00018266316347152504,35901.0,1385.0,15666152.0,11311.3010830325,14526.0230310623,1.74104643605052,1.0,23641.66955513,13579.0,52037.0,459299.71652555,30.0,23900579348.840054
2015-05-29,0.00017120203339511685,35333.0,1359.0,16097487.0,11845.0971302428,14204.1519375414,1.70738297795894,1.0,22954.05675568,13444.0,51472.0,455281.694800554,29.030704975,23434259394.7741
2015-05-30,0.0001608110265449913,37192.0,1374.0,14075309.0,10244.038573508,14922.1139353508,1.52663048016401,1.0,19360.72774944,12682.0,51596.0,317523.882181518,101.34018662,16382962225.037619
2015-05-31,0.00015209756501606688,47529.0,1372.0,14223252.0,10366.8017492711,15818.3448376306,1.46069670045522,1.0,18675.00731532,12785.0,58371.0,198213.991724325,75.54918,11569948910.940592
2015-06-01,0.0001464737395616273,29325.0,1358.0,9913365.0,7299.97422680412,15788.7538802707,1.32973810715445,1.0,14911.68313363,11214.0,41016.0,345177.643456095,36.0,14157806223.995186
2015-06-02,0.00016106223205796734,30978.0,1374.0,11642350.0,8473.32605531295,15115.7405822864,1.47473197410944,1.0,18381.0593253,12464.0,44569.0,328122.45814643,30.0,14624089837.128235
2015-06-03,0.00015165506777425927,28585.0,1396.0,10503165.0,7523.75716332378,14750.5991950108,1.44511237906552,1.0,15417.90397225,10669.0,47073.0,306149.192610417,15.0,14411360943.750177
2015-06-04,0.00014809648982083544,30925.0,1383.0,11023160.0,7970.46999276934,15443.8342837055,1.44253657439003,1.0,18411.09429894,12763.0,44696.0,253328.243867835,25.0,11322759187.916773
2015-06-05,0.00015188892782470845,33096.0,1390.0,15179199.0,10920.2870503597,14811.9871479654,1.27197873514473,1.0,29705.79138057,23354.0,53622.0,302827.386823305,66.971356,16238210136.23928
2015-06-06,0.00015507045361074854,41552.0,1389.0,14941754.0,10757.2023038157,15789.8581018274,1.24598866336873,1.0,32267.36841526,25897.0,73856.0,124332.783297975,116.08,9182722043.25521
2015-06-07,0.0001551916022564662,46390.0,1377.0,16282321.0,11824.4887436456,15578.4937836451,1.23455163546217,1.0,34592.13682565,28020.0,78076.0,139304.943412135,114.8,10876372761.845842
2015-06-08,0.00015660866457138564,30684.0,1381.0,12651451.0,9161.07965242578,15024.1086633233,1.29142598991347,1.0,23879.75797949,18491.0,53647.0,181520.651938963,56.0,9738038414.569563
2015-06-09,0.00015931449596073561,25377.0,1378.0,9800607.0,7112.19666182874,16223.3909779644,1.44544187058282,1.0,15550.06364373,10758.0,40478.0,230488.640136986,22.499929435,9329719175.464903
2015-06-10,0.00015305285795461128,23596.0,1370.0,9831537.0,7176.30437956204,15294.2656283799,1.49126324971107,1.0,14451.83215295,9691.0,38882.0,313126.319900129,25.9762985,12174977570.356813
2015-06-11,0.00015541639598930885,24470.0,1375.0,9358735.0,6806.35272727273,14858.3236044689,1.41004385771009,1.0,13910.08265631,9865.0,39718.0,163325.301909164,26.0,6486954341.228193
2015-06-12,0.00015737045125126372,25067.0,1386.0,8815326.0,6360.26406926407,16432.5432912753,1.44446151039713,1.0,12475.8140653,8637.0,37629.0,288629.438352652,27.9,10860837135.771927
2015-06-13,0.00016260968328134744,32768.0,1380.0,9960603.0,7217.82826086957,15345.8204641426,1.57607624972438,1.0,14581.85746245,9252.0,47213.0,220510.837051514,105.7,10410978149.713123
2015-06-14,0.00016367682397665445,38234.0,1386.0,11317805.0,8165.80447330447,15748.7583646858,1.54855755163745,1.0,16256.75717709,10498.0,53513.0,381099.360840279,56.43,20393770096.645832
2015-06-15,0.00016517435960219413,25926.0,1366.0,9460421.0,6925.63762811127,15634.0911203618,1.41784830181915,1.0,14660.55144081,10340.0,37947.0,505759.845846076,46.0,19192068870.32106
2015-06-16,0.00018659515491518426,25654.0,1382.0,10837743.0,7842.07163531114,14564.6343010901,1.46756224625987,1.0,17280.54544971,11775.0,38165.0,549742.281917371,36.5,20980914189.376453
2015-06-17,0.00019683476901105845,31245.0,1373.0,11725938.0,8540.37727603787,15393.0084132053,1.47165782536852,1.0,18289.76345368,12428.0,44673.0,539055.667101156,35.775,24081233816.409958
2015-06-18,0.00019866342234545415,26400.0,1387.0,12015211.0,8662.7332372026,16154.4634039573,1.51449228051317,1.0,18976.58827483,12530.0,46583.0,336236.113324074,16.0,15662886866.975317
2015-06-19,0.00019893363524775136,26174.0,1371.0,11388108.0,8306.42450765864,15427.5621390995,1.4367776038431,1.0,18461.15543178,12849.0,45825.0,363693.255136342,22.5,16666243416.62287
2015-06-20,0.00020237530565409305,32140.0,1371.0,11173472.0,8149.87016776076,14967.0192474232,1.76003879732327,1.0,16905.17264829,9605.0,50834.0,152276.263681828,59.5,7740811588.00203
2015-06-21,0.00020054417022034767,37620.0,1345.0,10495273.0,7803.17695167286,16436.5199876029,1.56709114522808,1.0,16387.07210565,10457.0,49746.0,146607.722800556,77.8245,7293147778.436464
2015-06-22,0.00019781441145467582,26862.0,1378.0,8591409.0,6234.69448476052,15428.834484025,1.33421819771043,1.0,13362.19525007,10015.0,32866.0,231978.646490106,48.5,7624210195.543817
2015-06-23,0.00018739967508481583,31308.0,1372.0,14853487.0,10826.1567055394,14876.1948666566,1.93008007438752,1.0,20719.40959855,10735.0,55632.0,349305.925003556,7.392,19432587219.797817
2015-06-24,0.0001821169604641524,30984.0,1385.0,16973279.0,12255.0750902527,15977.950332265,2.00809875303085,1.0,24607.24211964,12254.0,55821.0,383960.929159567,9.0,21433083026.61621
2015-06-25,0.00018245232827415435,30358.0,1381.0,13285745.0,9620.38015930485,16890.4614560892,1.70016930877595,1.0,19737.26550558,11609.0,63249.0,211426.192906958,6.864,13372495275.172201
2015-06-26,0.00018323569975073022,33381.0,1366.0,12392937.0,9072.42825768668,15558.0233268005,1.66112883524421,1.0,18365.44040246,11056.0,56767.0,310324.060646547,7.5,17616165950.722557
2015-06-27,0.0001955949524310195,37223.0,1385.0,13239638.0,9559.30541516245,16421.7195428575,1.77694479157768,1.0,20735.16877292,11669.0,68879.0,202090.800806425,12.4,13919812268.745731
2015-06-28,0.00018783547959660873,44033.0,1374.0,14301124.0,10408.3871906841,17613.2248844315,1.79973663893176,1.0,20570.98978299,11430.0,75010.0,167355.297746377,14.5317705,12553320883.955725
2015-06-29,0.00019819875673702392,32682.0,1371.0,14583094.0,10636.8300510576,15014.3133040076,1.82735640639196,1.0,20643.64532301,11297.0,65117.0,382873.080355476,6.864,24931546373.50752
2015-06-30,0.00019876529602851035,32214.0,1352.0,13741110.0,10163.5428994083,15744.2952962426,1.74501603860121,1.0,20421.92269975,11703.0,53312.0,294261.414057956,10.0,15687664506.257772
2015-07-01,0.000188231946546203,26826.0,1360.0,8563039.0,6296.35220588235,17002.8663762209,1.42211431843476,1.0,13810.15214632,9711.0,42432.0,414217.466653296,9.08210373,17576075545.03267
2015-07-02,0.00018892866300616447,28550.0,1372.0,10840399.0,7901.16545189504,17046.3445681073,1.62580150476562,1.0,16474.24664779,10133.0,41044.0,423523.563093244,22.88221767,17383101123.599113
2015-07-03,0.00019021263979608624,27890.0,1368.0,10544469.0,7707.9451754386,16598.4796614223,1.69643631030389,1.0,16691.23685708,9839.0,39899.0,324787.810118403,14.78,12958708835.914154
2015-07-04,0.00019339754512135885,30624.0,1362.0,9080634.0,6667.13215859031,17406.2395274038,1.51341120161738,1.0,15046.33416648,9942.0,45581.0,288217.814512429,101.0,13137256203.291008
2015-07-05,0.00019732731598709425,43485.0,1383.0,12693758.0,9178.42227042661,17395.1032677297,1.66498077055575,1.0,19263.82751533,11570.0,72824.0,286241.302475077,14.93,20845236611.44503
2015-07-06,0.00018674080132378005,30175.0,1383.0,13001045.0,9400.61099060014,16836.6962540166,1.80816358767613,1.0,20198.99543793,11171.0,43491.0,306422.708707362,15.0,13326630024.391869
2015-07-07,0.0001848996144967023,24122.0,1371.0,9023586.0,6581.75492341357,17256.6913209422,1.44982096896064,1.0,14953.45347386,10314.0,35202.0,390983.981757877,20.00488329,13763418125.840797
